date,pm25,city
2024-03-29,7.283333333333334,California
2024-03-30,4.5375000000000005,California
2024-03-31,4.977777777777778,California
2024-04-01,9.9,California
2024-04-02,8.666666666666666,California
2024-04-03,12.1,California
2024-04-04,6.366666666666667,California
2024-04-05,4.804166666666666,California
2024-04-06,6.816666666666666,California
2024-04-07,13.254166666666668,California
2024-04-08,8.829166666666667,California
2024-04-09,8.8125,California
2024-04-10,9.608333333333333,California
2024-04-11,16.45,California
2024-04-12,14.966666666666667,California
2024-04-13,7.125,California
2024-04-14,6.612500000000001,California
2024-04-15,9.4125,California
2024-04-16,10.133333333333333,California
2024-04-17,9.970833333333333,California
2024-04-18,16.254166666666666,California
2024-04-19,10.329166666666667,California
2024-04-20,11.833333333333334,California
2024-04-21,14.370833333333332,California
2024-04-22,16.004166666666666,California
2024-04-23,6.9875,California
2024-04-24,7.745454545454546,California
2024-04-25,5.343478260869565,California
2024-04-26,6.979166666666667,California
2024-04-27,9.458333333333334,California
2024-04-28,9.799999999999999,California
2024-04-29,13.295833333333334,California
2024-04-30,11.345833333333333,California
2024-05-01,15.145833333333334,California
2024-05-02,14.991666666666667,California
2024-05-03,13.191666666666668,California
2024-05-04,13.15,California
2024-05-05,4.208333333333333,California
2024-05-06,7.029166666666666,California
2024-05-07,9.125,California
2024-05-08,,California
2024-05-09,,California
2024-05-10,10.3,California
2024-05-11,12.866666666666667,California
2024-05-12,8.991666666666667,California
2024-05-13,9.15,California
2024-05-14,7.1000000000000005,California
2024-05-15,5.904166666666666,California
2024-05-16,5.0,California
2024-05-17,4.180952380952381,California
2024-05-18,5.5625,California
2024-05-19,5.629166666666666,California
2024-05-20,5.6625000000000005,California
2024-05-21,9.891666666666667,California
2024-05-22,12.991666666666667,California
2024-05-23,10.470833333333333,California
2024-05-24,10.895833333333334,California
2024-05-25,5.704166666666667,California
2024-05-26,3.266666666666667,California
2024-05-27,8.4125,California
2024-05-28,13.7875,California
2024-05-29,7.754166666666666,California
2024-05-30,10.299999999999999,California
2024-05-31,12.362499999999999,California
2024-06-01,9.458333333333334,California
2024-06-02,5.829166666666667,California
2024-06-03,6.583333333333333,California
2024-06-04,8.612499999999999,California
2024-06-05,12.991666666666667,California
2024-06-06,13.720833333333333,California
2024-06-07,2.9875000000000003,California
2024-06-08,2.495833333333333,California
2024-06-09,1.7,California
2024-06-10,8.620833333333334,California
2024-06-11,12.033333333333333,California
2024-06-12,4.55,California
2024-06-13,8.226086956521739,California
2024-06-14,7.233333333333333,California
2024-06-15,11.15,California
2024-06-16,14.183333333333332,California
2024-06-17,16.075,California
2024-06-18,14.745833333333335,California
2024-06-19,11.924999999999999,California
2024-06-20,13.200000000000001,California
2024-06-21,9.531818181818181,California
2024-06-22,12.4125,California
2024-06-23,9.970833333333333,California
2024-06-24,5.304166666666666,California
2024-06-25,10.4125,California
2024-06-26,11.170833333333334,California
2024-06-27,8.75,California
2024-06-28,9.231818181818182,California
2024-06-29,12.35,California
2024-06-30,12.745833333333332,California
2024-07-01,8.5625,California
2024-07-02,10.841666666666667,California
2024-07-03,12.375,California
2024-07-04,9.920833333333333,California
2024-07-05,61.699999999999996,California
2024-07-06,10.595833333333333,California
2024-07-07,8.116666666666667,California
2024-07-08,8.35,California
2024-07-09,13.458333333333334,California
2024-07-10,11.195833333333333,California
2024-07-11,9.725,California
2024-07-12,8.570833333333333,California
2024-07-13,10.794736842105262,California
2024-07-14,13.158333333333333,California
2024-07-15,8.283333333333333,California
2024-07-16,4.878947368421053,California
2024-07-17,1.6,California
2024-07-18,,California
2024-07-19,,California
2024-07-20,,California
2024-07-21,,California
2024-07-22,,California
2024-07-23,,California
2024-07-24,,California
2024-07-25,12.766666666666666,California
2024-07-26,7.108695652173913,California
2024-07-27,10.129166666666666,California
2024-07-28,9.170833333333333,California
2024-07-29,5.545833333333333,California
2024-07-30,6.675,California
2024-07-31,8.220833333333333,California
2024-08-01,6.7875000000000005,California
2024-08-02,6.0,California
2024-08-03,6.079166666666667,California
2024-08-04,6.729166666666667,California
2024-08-05,10.791666666666666,California
2024-08-06,9.637500000000001,California
2024-08-07,10.929166666666667,California
2024-08-08,9.529166666666667,California
2024-08-09,7.845833333333334,California
2024-08-10,10.373333333333333,California
2024-08-11,13.192307692307692,California
2024-08-12,13.522222222222222,California
2024-08-13,8.758333333333333,California
2024-08-14,10.92608695652174,California
2024-08-15,8.529166666666667,California
2024-08-16,9.445833333333333,California
2024-08-17,9.2875,California
2024-08-18,9.566666666666666,California
2024-08-19,3.0999999999999996,California
2024-08-20,9.869565217391305,California
2024-08-21,8.241666666666667,California
2024-08-22,9.375,California
2024-08-23,6.7124999999999995,California
2024-08-24,7.458333333333333,California
2024-08-25,8.049999999999999,California
2024-08-26,7.691666666666666,California
2024-08-27,10.6,California
2024-08-28,13.340909090909092,California
2024-08-29,15.637500000000001,California
2024-08-30,12.183333333333332,California
2024-08-31,12.8125,California
2024-09-01,12.612499999999999,California
2024-09-02,15.570833333333333,California
2024-09-03,18.954166666666666,California
2024-09-04,11.152173913043478,California
2024-09-05,15.466666666666667,California
2024-09-06,12.075000000000001,California
2024-09-07,14.049999999999999,California
2024-09-08,,California
2024-09-09,,California
2024-09-10,,California
2024-09-11,,California
2024-09-12,7.0,California
2024-09-13,7.4875,California
2024-09-14,11.941666666666668,California
2024-09-15,7.404166666666666,California
2024-09-16,5.104166666666667,California
2024-09-17,6.729166666666667,California
2024-09-18,7.379166666666666,California
2024-09-19,5.479166666666667,California
2024-09-20,5.566666666666666,California
2024-09-21,6.9375,California
2024-09-22,10.029166666666667,California
2024-09-23,9.637500000000001,California
2024-09-24,12.387500000000001,California
2024-09-25,7.883333333333333,California
2024-09-26,9.291304347826088,California
2024-09-27,12.612499999999999,California
2024-09-28,13.145833333333334,California
2024-09-29,10.754166666666668,California
2024-09-30,17.349999999999998,California
2024-10-01,14.866666666666667,California
2024-10-02,9.154166666666667,California
2024-10-03,9.65,California
2024-10-04,14.070833333333333,California
2024-10-05,21.858333333333334,California
2024-10-06,9.37857142857143,California
2024-10-07,12.591304347826087,California
2024-10-08,14.758333333333333,California
2024-10-09,18.591666666666665,California
2024-10-10,22.946153846153848,California
2024-10-11,20.575,California
2024-10-12,16.379166666666666,California
2024-10-13,10.129166666666666,California
2024-10-14,8.330434782608695,California
2024-10-15,11.429166666666667,California
2024-10-16,9.829166666666667,California
2024-10-17,7.873913043478261,California
2024-10-18,7.054166666666667,California
2024-10-19,12.154166666666667,California
2024-10-20,15.543478260869565,California
2024-10-21,14.404166666666667,California
2024-10-22,13.004166666666668,California
2024-10-23,13.458333333333334,California
2024-10-24,11.995833333333332,California
2024-10-25,22.412499999999998,California
2024-10-26,14.2,California
2024-10-27,,California
2024-10-28,4.781818181818181,California
2024-10-29,8.700000000000001,California
2024-10-30,8.016666666666667,California
2024-10-31,14.245833333333332,California
2024-11-01,11.204166666666666,California
2024-11-02,11.483333333333334,California
2024-11-03,6.0249999999999995,California
2024-11-04,9.137500000000001,California
2024-11-05,10.491666666666665,California
2024-11-06,10.658333333333333,California
2024-11-07,10.6875,California
2024-11-08,9.339130434782609,California
2024-11-09,21.666666666666668,California
2024-11-10,35.52916666666667,California
2024-11-11,35.06666666666667,California
2024-11-12,8.495833333333334,California
2024-11-13,7.675,California
2024-11-14,16.158333333333335,California
2024-11-15,7.425,California
2024-11-16,7.795833333333333,California
2024-11-17,21.995454545454546,California
2024-11-18,9.970833333333333,California
2024-11-19,17.662499999999998,California
2024-11-20,12.133333333333333,California
2024-11-21,23.272727272727273,California
2024-11-22,22.145833333333332,California
2024-11-23,12.795833333333334,California
2024-11-24,8.391666666666667,California
2024-11-25,12.995833333333332,California
2024-11-26,18.158333333333335,California
2024-11-27,7.070833333333334,California
2024-11-28,10.704166666666666,California
2024-11-29,12.458333333333334,California
2024-11-30,8.754166666666666,California
2024-12-01,19.875,California
2024-12-02,22.479166666666668,California
2024-12-03,20.341666666666665,California
2024-12-04,19.908333333333335,California
2024-12-05,33.141666666666666,California
2024-12-06,35.4,California
2024-12-07,27.925,California
2024-12-08,35.27916666666667,California
2024-12-09,16.650000000000002,California
2024-12-10,30.40416666666667,California
2024-12-11,11.525,California
2024-12-12,20.258333333333333,California
2024-12-13,11.012500000000001,California
2024-12-14,24.573913043478264,California
2024-12-15,14.875,California
2024-12-16,23.933333333333334,California
2024-12-17,14.012500000000001,California
2024-12-18,22.90909090909091,California
2024-12-19,16.229166666666668,California
2024-12-20,16.929166666666667,California
2024-12-21,21.204166666666666,California
2024-12-22,24.837500000000002,California
2024-12-23,19.95,California
2024-12-24,42.82083333333333,California
2024-12-25,31.7375,California
2024-12-26,20.875,California
2024-12-27,12.679166666666667,California
2024-12-28,14.879166666666668,California
2024-12-29,25.020833333333332,California
2024-12-30,26.304166666666664,California
2024-12-31,24.2,California
2025-01-01,58.86521739130435,California
2025-01-02,38.19166666666667,California
2025-01-03,22.233333333333334,California
2025-01-04,23.175,California
2025-01-05,24.875,California
2025-01-06,24.458333333333332,California
2025-01-07,8.804166666666667,California
2025-01-08,36.458333333333336,California
2025-01-09,53.4,California
2025-01-10,53.60833333333333,California
2025-01-11,23.96666666666667,California
2025-01-12,33.641666666666666,California
2025-01-13,15.7875,California
2025-01-14,10.891666666666666,California
2025-01-15,14.545833333333334,California
2025-01-16,11.943478260869565,California
2025-01-17,13.1875,California
2025-01-18,14.625,California
2025-01-19,32.449999999999996,California
2025-01-20,17.954166666666666,California
2025-01-21,11.020833333333334,California
2025-01-22,8.670833333333333,California
2025-01-23,23.579166666666666,California
2025-01-24,6.604166666666667,California
2025-01-25,16.724999999999998,California
2025-01-26,5.6375,California
2025-01-27,5.4125000000000005,California
2025-01-28,12.295833333333334,California
2025-01-29,10.924999999999999,California
2025-01-30,15.620833333333332,California
2025-01-31,15.379166666666668,California
2025-02-01,20.5125,California
2025-02-02,17.495833333333334,California
2025-02-03,20.175,California
2025-02-04,6.929166666666667,California
2025-02-05,2.4375,California
2025-02-06,2.4125,California
2025-02-07,-0.020833333333333332,California
2025-02-08,6.8999999999999995,California
2025-02-09,17.291666666666668,California
2025-02-10,11.854166666666666,California
2025-02-11,5.788888888888889,California
2025-02-12,5.773913043478261,California
2025-02-13,1.1958333333333333,California
2025-02-14,2.129166666666667,California
2025-02-15,9.379166666666666,California
2025-02-16,16.62727272727273,California
2025-02-17,14.779166666666667,California
2025-02-18,8.6,California
2025-02-19,15.808333333333332,California
2025-02-20,13.895833333333334,California
2025-02-21,13.908695652173913,California
2025-02-22,15.258333333333333,California
2025-02-23,25.125,California
2025-02-24,24.03333333333333,California
2025-02-25,9.116666666666665,California
2025-02-26,12.275,California
2025-02-27,17.4375,California
2025-02-28,11.345833333333333,California
2025-03-01,4.170833333333333,California
2025-03-02,8.033333333333333,California
2025-03-03,3.25,California
2025-03-04,6.291666666666667,California
2025-03-05,8.170833333333333,California
2025-03-06,3.329166666666667,California
2025-03-07,4.747826086956522,California
2025-03-08,2.745833333333333,California
2025-03-09,2.3833333333333333,California
2025-03-10,2.275,California
2025-03-11,3.6652173913043478,California
2025-03-12,4.395833333333333,California
2025-03-13,2.9250000000000003,California
2025-03-14,5.154166666666667,California
2025-03-15,9.583333333333334,California
2025-03-16,13.225,California
2025-03-17,12.354166666666666,California
2025-03-18,5.539130434782608,California
2025-03-19,7.621739130434783,California
2025-03-20,12.0875,California
2025-03-21,12.220833333333333,California
2025-03-22,9.841666666666667,California
2025-03-23,14.979166666666666,California
2025-03-24,16.1875,California
2025-03-25,13.141666666666666,California
2025-03-26,9.7,California
2025-03-27,3.891666666666667,California
2025-03-28,6.05,California
2025-03-29,7.816666666666666,California
2025-03-30,6.641666666666667,California
2025-03-31,3.454166666666667,California
2025-04-01,5.4624999999999995,California
2025-04-02,5.304166666666666,California
2025-04-03,8.686363636363636,California
2025-04-04,10.508333333333335,California
2025-04-05,8.8125,California
2025-04-06,11.112499999999999,California
2025-04-07,9.004166666666666,California
2025-04-08,10.033333333333333,California
2025-04-09,15.083333333333334,California
2025-04-10,14.633333333333333,California
2025-04-11,11.275,California
2025-04-12,11.058333333333332,California
2025-04-13,15.970833333333333,California
2025-04-14,14.808333333333332,California
2025-04-15,11.5375,California
2025-04-16,8.1625,California
2025-04-17,5.691666666666666,California
2025-04-18,5.716666666666668,California
2025-04-19,10.016666666666667,California
2025-04-20,11.129166666666668,California
2025-04-21,12.054166666666667,California
2025-04-22,11.566666666666668,California
2025-04-23,9.491666666666667,California
2025-04-24,8.754166666666666,California
2025-04-25,8.0625,California
2025-04-26,3.2458333333333336,California
2025-04-27,5.120833333333334,California
2025-04-28,5.8625,California
2025-04-29,8.991666666666667,California
2025-04-30,9.404166666666667,California
2025-05-01,7.925,California
2025-05-02,8.924999999999999,California
2025-05-03,6.529166666666666,California
2025-05-04,8.208333333333334,California
2025-05-05,8.541666666666666,California
2025-05-06,8.942105263157895,California
2025-05-07,9.404347826086957,California
2025-05-08,11.670833333333334,California
2025-05-09,12.345454545454546,California
2025-05-10,12.5375,California
2025-05-11,17.279166666666665,California
2025-05-12,12.7125,California
2025-05-13,6.154166666666666,California
2025-05-14,8.299999999999999,California
2025-05-15,11.487499999999999,California
2025-05-16,12.137500000000001,California
2025-05-17,10.25,California
2025-05-18,6.3374999999999995,California
2025-05-19,10.408333333333333,California
2025-05-20,13.841666666666667,California
2025-05-21,13.9375,California
2025-05-22,13.366666666666667,California
2025-05-23,13.9,California
2025-05-24,11.154166666666667,California
2025-05-25,9.950000000000001,California
2025-05-26,12.154166666666667,California
2025-05-27,8.945833333333335,California
2025-05-28,10.470833333333333,California
2025-05-29,8.816666666666666,California
2025-05-30,9.35,California
2025-05-31,15.033333333333333,California
2025-06-01,14.424999999999999,California
2025-06-02,6.2875000000000005,California
2025-06-03,7.679166666666667,California
2025-06-04,6.95,California
2025-06-05,6.708333333333333,California
2025-06-06,7.1375,California
2025-06-07,8.570833333333333,California
2025-06-08,8.445833333333335,California
2025-06-09,10.483333333333333,California
2025-06-10,11.141666666666666,California
2025-06-11,13.729166666666666,California
2025-06-12,8.795833333333333,California
2025-06-13,11.254166666666668,California
2025-06-14,12.579166666666666,California
2025-06-15,13.725,California
2025-06-16,16.0125,California
2025-06-17,16.621052631578948,California
2025-06-18,18.02,California
2025-06-19,12.129166666666668,California
2025-06-20,12.820833333333333,California
2025-06-21,13.5,California
2025-06-22,12.758333333333333,California
2025-06-23,12.508333333333333,California
2025-06-24,13.369565217391305,California
2025-06-25,10.8125,California
2025-06-26,10.23913043478261,California
2025-06-27,13.220833333333333,California
2025-06-28,13.174999999999999,California
2025-06-29,11.637500000000001,California
2025-06-30,7.420833333333333,California
2025-07-01,8.65,California
2025-07-02,10.579166666666667,California
2025-07-03,5.870833333333334,California
2025-07-04,9.174999999999999,California
2025-07-05,81.42916666666666,California
2025-07-06,14.225,California
2025-07-07,14.541666666666666,California
2025-07-08,7.995833333333334,California
2025-07-09,8.208333333333334,California
2025-07-10,10.791666666666666,California
2025-07-11,10.183333333333334,California
2025-07-12,11.066666666666668,California
2025-07-13,12.191666666666668,California
2025-07-14,8.741666666666667,California
2025-07-15,5.583333333333333,California
2025-07-16,4.191666666666666,California
2025-07-17,3.991304347826087,California
2025-07-18,5.7749999999999995,California
2025-07-19,6.429166666666667,California
2025-07-20,7.945833333333333,California
2025-07-21,7.125,California
2025-07-22,4.516666666666667,California
2025-07-23,6.431818181818182,California
2025-07-24,4.445833333333334,California
2025-07-25,3.8333333333333335,California
2025-07-26,3.5375,California
2025-07-27,5.1625000000000005,California
2025-07-28,6.441666666666666,California
2025-07-29,9.408333333333333,California
2025-07-30,7.336363636363637,California
2025-07-31,10.01304347826087,California
2025-08-01,9.370833333333334,California
2025-08-02,12.704166666666666,California
2025-08-03,10.670833333333334,California
2025-08-04,13.316666666666668,California
2025-08-05,17.025000000000002,California
2025-08-06,17.175,California
2025-08-07,14.108333333333334,California
2025-08-08,9.512500000000001,California
2025-08-09,13.458333333333334,California
2025-08-10,11.591666666666667,California
2025-08-11,10.491666666666667,California
2025-08-12,10.279166666666667,California
2025-08-13,14.395833333333334,California
2025-08-14,12.799999999999999,California
2025-08-15,9.291666666666666,California
2025-08-16,5.779166666666666,California
2025-08-17,7.223529411764706,California
2025-08-18,12.257142857142856,California
2025-08-19,12.518181818181818,California
2025-08-20,9.579166666666667,California
2025-08-21,12.5625,California
2025-08-22,14.08695652173913,California
2025-08-23,,California
2025-08-24,,California
2025-08-25,12.2,California
2025-08-26,9.873913043478261,California
2025-08-27,11.1875,California
2025-08-28,9.012500000000001,California
2025-08-29,8.408333333333333,California
2025-08-30,8.75,California
2025-08-31,8.045833333333333,California
2025-09-01,9.137500000000001,California
2025-09-02,10.3125,California
2025-09-03,9.478260869565217,California
2025-09-04,8.563636363636364,California
2025-09-05,11.612499999999999,California
2025-09-06,9.275,California
2025-09-07,8.770833333333334,California
2025-09-08,6.270833333333333,California
2025-09-09,4.404166666666667,California
2025-09-10,6.058333333333334,California
2025-09-11,3.6208333333333336,California
2025-09-12,4.0625,California
2025-09-13,6.541666666666667,California
2025-09-14,10.714285714285714,California
2025-09-15,15.430434782608694,California
2025-09-16,20.929166666666667,California
2025-09-17,6.441666666666666,California
2025-09-18,9.145833333333334,California
2025-09-19,8.208333333333334,California
2025-09-20,8.4125,California
2025-09-21,11.904166666666667,California
2025-09-22,10.408333333333333,California
2025-09-23,9.241666666666667,California
2025-09-24,7.666666666666667,California
2025-09-25,9.020833333333334,California
2025-09-26,5.425,California
2025-09-27,5.770833333333333,California
2025-09-28,5.991666666666667,California
2025-09-29,4.0125,California
2025-09-30,9.129166666666666,California
2025-10-01,5.291666666666667,California
2025-10-02,3.6478260869565218,California
2025-10-03,2.8041666666666667,California
2025-10-04,7.3374999999999995,California
2025-10-05,11.064705882352941,California
2025-10-06,,California
2025-10-07,11.183333333333332,California
2025-10-08,8.508333333333333,California
2025-10-09,6.729166666666667,California
2025-10-10,5.508333333333333,California
2025-10-11,6.441666666666666,California
2025-10-12,8.612499999999999,California
2025-10-13,8.154166666666667,California
2025-10-14,5.120833333333333,California
2025-10-15,5.891666666666667,California
2025-10-16,7.5249999999999995,California
2025-10-17,11.020833333333334,California
2025-10-18,11.591666666666667,California
2025-10-19,12.513636363636364,California
2025-10-20,14.583333333333334,California
2025-10-21,13.820833333333333,California
2025-10-22,6.716666666666666,California
2025-10-23,6.8625,California
2025-10-24,13.866666666666667,California
2025-10-25,21.2625,California
2025-10-26,20.7375,California
2025-10-27,18.508333333333333,California
2025-10-28,16.995238095238093,California
2025-10-29,9.356521739130434,California
2025-10-30,12.433333333333332,California
2025-10-31,10.15,California
2025-11-01,21.925,California
2025-11-02,26.108333333333334,California
2025-11-03,26.3875,California
2025-11-04,24.52916666666667,California
2025-11-05,9.495833333333334,California
2025-11-06,8.134782608695652,California
2025-11-07,11.424999999999999,California
2025-11-08,13.575000000000001,California
2025-11-09,24.883333333333336,California
2025-11-10,12.804166666666667,California
2025-11-11,9.816666666666666,California
2025-11-12,12.504166666666668,California
2025-11-13,17.504166666666666,California
2025-11-14,6.91875,California
2025-11-15,4.5,California
2025-11-16,3.042857142857143,California
2025-11-17,1.8833333333333335,California
2025-11-18,3.45,California
2025-11-19,13.8125,California
2025-11-20,7.585714285714286,California
2025-11-21,2.5625,California
2025-11-22,12.341666666666667,California
2025-11-23,19.770833333333332,California
2025-11-24,12.129166666666668,California
2025-11-25,20.483333333333334,California
2025-11-26,11.691666666666668,California
2025-11-27,8.4125,California
2025-11-28,23.59583333333333,California
2025-11-29,18.545833333333334,California
2025-11-30,32.99166666666667,California
2025-12-01,21.320833333333333,California
2025-12-02,21.07916666666667,California
2025-12-03,15.373913043478263,California
2025-12-04,10.645833333333334,California
2025-12-05,9.808333333333334,California
2025-12-06,19.6125,California
2025-12-07,32.983333333333334,California
2025-12-08,23.308333333333334,California
2025-12-09,12.466666666666667,California
2025-12-10,12.762500000000001,California
2025-12-11,21.304166666666667,California
2025-12-12,20.3875,California
2025-12-13,31.41111111111111,California
2025-12-14,20.491304347826087,California
2025-12-15,18.416666666666668,California
2025-12-16,16.479166666666668,California
2025-12-17,49.775,California
2025-12-18,35.75833333333333,California
2025-12-19,36.93333333333333,California
2025-12-20,19.866666666666667,California
2025-12-21,33.4125,California
2025-12-22,25.558333333333334,California
2025-12-23,24.083333333333332,California
2025-12-24,5.2125,California
2025-12-25,2.1,California
2023-09-14,5.478260869565218,Carolinas
2023-09-15,10.679166666666667,Carolinas
2023-09-16,6.629166666666666,Carolinas
2023-09-17,7.845833333333334,Carolinas
2023-09-18,9.1875,Carolinas
2023-09-19,8.549999999999999,Carolinas
2023-09-20,5.7375,Carolinas
2023-09-21,14.869565217391305,Carolinas
2023-09-22,18.741666666666667,Carolinas
2023-09-23,19.54583333333333,Carolinas
2023-09-24,28.433333333333334,Carolinas
2023-09-25,13.9375,Carolinas
2023-09-26,14.329166666666666,Carolinas
2023-09-27,7.483333333333333,Carolinas
2023-09-28,7.008333333333333,Carolinas
2023-09-29,6.8,Carolinas
2023-09-30,4.654166666666667,Carolinas
2023-10-01,15.383333333333333,Carolinas
2023-10-02,12.079166666666666,Carolinas
2023-10-03,50.630434782608695,Carolinas
2023-10-04,42.170833333333334,Carolinas
2023-10-05,50.6625,Carolinas
2023-10-06,58.10833333333333,Carolinas
2023-10-07,57.708333333333336,Carolinas
